val_loss,val_w_mse,train_loss,training_iteration,lr,timestamp,checkpoint_dir_name,done,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8664390500971821,0.49097965444012204,0.801373575075766,1,0.0009451567903271317,1765182200,,False,5fdda_00299,2025-12-08_08-23-20,9.404064178466797,9.404064178466797,185499,11322cb164e6,172.18.0.2,9.404064178466797,1
0.7650957629277109,0.4339351732986534,0.7130737204413494,2,0.0009450806104517326,1765182207,,False,5fdda_00299,2025-12-08_08-23-27,7.372393369674683,16.77645754814148,185499,11322cb164e6,172.18.0.2,16.77645754814148,2
0.5993680279384288,0.34709484747175406,0.610560121699936,3,0.00094495365327497,1765182215,,False,5fdda_00299,2025-12-08_08-23-35,7.4005372524261475,24.176994800567627,185499,11322cb164e6,172.18.0.2,24.176994800567627,3
0.5221796208265832,0.32279162931927413,0.5001633321972554,4,0.0009447759327191292,1765182222,,False,5fdda_00299,2025-12-08_08-23-42,7.280471324920654,31.45746612548828,185499,11322cb164e6,172.18.0.2,31.45746612548828,4
0.39092864762288965,0.2505861669008738,0.3965786447835401,5,0.0009445474682732716,1765182230,,False,5fdda_00299,2025-12-08_08-23-50,7.331658124923706,38.78912425041199,185499,11322cb164e6,172.18.0.2,38.78912425041199,5
0.3637225228609657,0.24166942409959258,0.3111850062211483,6,0.0009442682849910986,1765182237,,False,5fdda_00299,2025-12-08_08-23-57,7.297487020492554,46.08661127090454,185499,11322cb164e6,172.18.0.2,46.08661127090454,6
0.315757119878934,0.21833331215385474,0.2606378149077142,7,0.0009439384134882027,1765182244,,False,5fdda_00299,2025-12-08_08-24-04,7.26926326751709,53.35587453842163,185499,11322cb164e6,172.18.0.2,53.35587453842163,7
0.2686379773864758,0.1970828744156878,0.2258647683129641,8,0.0009435578899387121,1765182251,,False,5fdda_00299,2025-12-08_08-24-11,7.163468837738037,60.51934337615967,185499,11322cb164e6,172.18.0.2,60.51934337615967,8
0.248309057408063,0.18762024367127075,0.20487339518616854,9,0.0009431267560713216,1765182260,,False,5fdda_00299,2025-12-08_08-24-20,8.33315134048462,68.85249471664429,185499,11322cb164e6,172.18.0.2,68.85249471664429,9
0.2272870252510528,0.17519429504139786,0.18603531640611704,10,0.0009426450591647186,1765182267,,False,5fdda_00299,2025-12-08_08-24-27,7.290618658065796,76.14311337471008,185499,11322cb164e6,172.18.0.2,76.14311337471008,10
0.21844300859696797,0.17061528854688163,0.17684642338420753,11,0.0009421128520423969,1765182274,,False,5fdda_00299,2025-12-08_08-24-34,7.131095886230469,83.27420926094055,185499,11322cb164e6,172.18.0.2,83.27420926094055,11
0.21513456681825086,0.17220441221671048,0.16611895094977913,12,0.000941530193066865,1765182281,,True,5fdda_00299,2025-12-08_08-24-41,7.250563621520996,90.52477288246155,185499,11322cb164e6,172.18.0.2,90.52477288246155,12
