val_loss,val_w_mse,train_loss,training_iteration,lr,timestamp,checkpoint_dir_name,done,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.2426393575634918,0.36219313820071475,2.4104897349128196,1,0.00041399264980152093,1765073438,,False,f5d38_00015,2025-12-07_02-10-38,29.96363854408264,29.96363854408264,29853,11322cb164e6,172.18.0.2,29.96363854408264,1
1.8961530234449016,0.3212734413952416,2.0901846690344685,2,0.0004139175737665817,1765073455,,False,f5d38_00015,2025-12-07_02-10-55,17.71947932243347,47.68311786651611,29853,11322cb164e6,172.18.0.2,47.68311786651611,2
1.4992791735167041,0.26257146222064004,1.742259212430931,3,0.00041379246762395026,1765073474,,False,f5d38_00015,2025-12-07_02-11-14,18.04556679725647,65.72868466377258,29853,11322cb164e6,172.18.0.2,65.72868466377258,3
1.2199955361780055,0.2331114725222826,1.409781203745742,4,0.0004136173622416953,1765073499,,False,f5d38_00015,2025-12-07_02-11-39,25.90252661705017,91.63121128082275,29853,11322cb164e6,172.18.0.2,91.63121128082275,4
0.919421324083022,0.1921062029178534,1.101732700985948,5,0.0004133923008244498,1765073521,,False,f5d38_00015,2025-12-07_02-12-01,21.891239881515503,113.52245116233826,29853,11322cb164e6,172.18.0.2,113.52245116233826,5
0.6839697708776998,0.15790082484887802,0.8296341077219928,6,0.00041311733890275076,1765073539,,False,f5d38_00015,2025-12-07_02-12-19,17.949676752090454,131.4721279144287,29853,11322cb164e6,172.18.0.2,131.4721279144287,6
0.518708702560462,0.13461482769081518,0.639680962034276,7,0.000412792544319338,1765073557,,False,f5d38_00015,2025-12-07_02-12-37,18.217774152755737,149.68990206718445,29853,11322cb164e6,172.18.0.2,149.68990206718445,7
0.4300752577396299,0.12456925861630531,0.5196330057651812,8,0.000412417997212415,1765073589,,False,f5d38_00015,2025-12-07_02-13-09,31.422926902770996,181.11282896995544,29853,11322cb164e6,172.18.0.2,181.11282896995544,8
0.35930433366754155,0.11465516946313133,0.4353929761489493,9,0.0004119937899958759,1765073607,,False,f5d38_00015,2025-12-07_02-13-27,17.816466808319092,198.92929577827454,29853,11322cb164e6,172.18.0.2,198.92929577827454,9
0.29558020741619184,0.10044435075882058,0.37306670839445544,10,0.00041152002733650385,1765073635,,False,f5d38_00015,2025-12-07_02-13-55,28.51568102836609,227.44497680664062,29853,11322cb164e6,172.18.0.2,227.44497680664062,10
0.27956772797231916,0.09976290979994135,0.3299219056938941,11,0.000410996826128146,1765073654,,False,f5d38_00015,2025-12-07_02-14-14,18.317429065704346,245.76240587234497,29853,11322cb164e6,172.18.0.2,245.76240587234497,11
0.25356971649799237,0.09589853882534222,0.29244971832420014,12,0.00041042431546287164,1765073672,,False,f5d38_00015,2025-12-07_02-14-32,18.067532539367676,263.82993841171265,29853,11322cb164e6,172.18.0.2,263.82993841171265,12
0.22496790374418646,0.0943842207304089,0.26701316950205206,13,0.00040980263659912077,1765073699,,False,f5d38_00015,2025-12-07_02-14-59,27.07306981086731,290.90300822257996,29853,11322cb164e6,172.18.0.2,290.90300822257996,13
0.1964701071113693,0.08844572734536058,0.24243138423794128,14,0.0004091319429268507,1765073717,,False,f5d38_00015,2025-12-07_02-15-17,17.867359399795532,308.7703676223755,29853,11322cb164e6,172.18.0.2,308.7703676223755,14
0.19088281710370514,0.08724408723030291,0.22730744501739894,15,0.0004084123999296892,1765073735,,False,f5d38_00015,2025-12-07_02-15-35,18.023101329803467,326.79346895217896,29853,11322cb164e6,172.18.0.2,326.79346895217896,15
0.16830885447766053,0.08050238884676708,0.20998786503141953,16,0.0004076441851441041,1765073753,,False,f5d38_00015,2025-12-07_02-15-53,17.912400245666504,344.70586919784546,29853,11322cb164e6,172.18.0.2,344.70586919784546,16
0.16039922742410304,0.08062745578272641,0.19938074330282954,17,0.00040682748811559873,1765073770,,False,f5d38_00015,2025-12-07_02-16-10,17.69844937324524,362.4043185710907,29853,11322cb164e6,172.18.0.2,362.4043185710907,17
0.15864471372246453,0.08382228501356734,0.1911610213214238,18,0.0004059625103519443,1765073793,,False,f5d38_00015,2025-12-07_02-16-33,23.095630168914795,385.4999487400055,29853,11322cb164e6,172.18.0.2,385.4999487400055,18
0.14818550360495183,0.08007570156798625,0.18321790629518137,19,0.0004050494652734611,1765073811,,False,f5d38_00015,2025-12-07_02-16-51,17.859790086746216,403.3597388267517,29853,11322cb164e6,172.18.0.2,403.3597388267517,19
0.1436902393111908,0.07775475802399459,0.17495226829077995,20,0.00040408857816036,1765073829,,False,f5d38_00015,2025-12-07_02-17-09,18.132307767868042,421.49204659461975,29853,11322cb164e6,172.18.0.2,421.49204659461975,20
0.14328583798812228,0.08178015349723403,0.166285498742172,21,0.00040308008609715815,1765073850,,False,f5d38_00015,2025-12-07_02-17-30,20.323214769363403,441.81526136398315,29853,11322cb164e6,172.18.0.2,441.81526136398315,21
0.12610085442035682,0.07344821011585154,0.16420805623459084,22,0.00040202423791418175,1765073877,,False,f5d38_00015,2025-12-07_02-17-57,27.064895629882812,468.88015699386597,29853,11322cb164e6,172.18.0.2,468.88015699386597,22
0.12375303527191599,0.07409352980146047,0.15812632338765809,23,0.000400921294126171,1765073895,,False,f5d38_00015,2025-12-07_02-18-15,18.205955505371094,487.08611249923706,29853,11322cb164e6,172.18.0.2,487.08611249923706,23
0.12325768686926343,0.07051905244063883,0.14990833729360206,24,0.00039977152686800175,1765073913,,False,f5d38_00015,2025-12-07_02-18-33,18.165721654891968,505.251834154129,29853,11322cb164e6,172.18.0.2,505.251834154129,24
0.11511896293903182,0.06676155436482668,0.14870509173646138,25,0.00039857521982754074,1765073931,,False,f5d38_00015,2025-12-07_02-18-51,18.18648862838745,523.4383227825165,29853,11322cb164e6,172.18.0.2,523.4383227825165,25
0.10621314896253607,0.06539132221435048,0.1444611071337313,26,0.0003973326681756494,1765073949,,False,f5d38_00015,2025-12-07_02-19-09,18.035579204559326,541.4739019870758,29853,11322cb164e6,172.18.0.2,541.4739019870758,26
0.1164015018841448,0.06606250461392413,0.14172965410247523,27,0.00039604417849335515,1765073967,,False,f5d38_00015,2025-12-07_02-19-27,18.06232976913452,559.5362317562103,29853,11322cb164e6,172.18.0.2,559.5362317562103,27
0.11123661663199365,0.07034480852335419,0.13431884952489012,28,0.0003947100686962071,1765073995,,False,f5d38_00015,2025-12-07_02-19-55,27.40924096107483,586.9454727172852,29853,11322cb164e6,172.18.0.2,586.9454727172852,28
