val_loss,val_w_mse,train_loss,training_iteration,lr,timestamp,checkpoint_dir_name,done,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7785820394890494,0.4023269844075588,0.8239904852424349,1,0.0004606029884471589,1765160239,,False,5fdda_00017,2025-12-08_02-17-19,10.201751470565796,10.201751470565796,148583,11322cb164e6,172.18.0.2,10.201751470565796,1
0.7181177981640106,0.36898511136163314,0.7612056135109493,2,0.00046056586373025753,1765160247,,False,5fdda_00017,2025-12-08_02-17-27,7.729142189025879,17.930893659591675,148583,11322cb164e6,172.18.0.2,17.930893659591675,2
0.6624368159057887,0.34335317756963646,0.7192147805179868,3,0.00046050399372559787,1765160254,,False,5fdda_00017,2025-12-08_02-17-34,7.7153425216674805,25.646236181259155,148583,11322cb164e6,172.18.0.2,25.646236181259155,3
0.6037198882805158,0.3187802668031492,0.6578464457052094,4,0.0004604173852179232,1765160262,,False,5fdda_00017,2025-12-08_02-17-42,7.7121546268463135,33.35839080810547,148583,11322cb164e6,172.18.0.2,33.35839080810547,4
0.5646294099555168,0.3058445573397423,0.5879663828781673,5,0.00046030604770483244,1765160270,,False,5fdda_00017,2025-12-08_02-17-50,8.223267793655396,41.581658601760864,148583,11322cb164e6,172.18.0.2,41.581658601760864,5
0.473483282477344,0.2598573243815333,0.5210421765787261,6,0.0004601699933957385,1765160278,,False,5fdda_00017,2025-12-08_02-17-58,7.875188589096069,49.456847190856934,148583,11322cb164e6,172.18.0.2,49.456847190856934,6
0.40480147281738177,0.23278061109999,0.4558534754259246,7,0.00046000923721052953,1765160286,,False,5fdda_00017,2025-12-08_02-18-06,7.693605661392212,57.150452852249146,148583,11322cb164e6,172.18.0.2,57.150452852249146,7
0.3457544864108573,0.2042394605843716,0.387220554543393,8,0.0004598237967779329,1765160294,,False,5fdda_00017,2025-12-08_02-18-14,7.8334057331085205,64.98385858535767,148583,11322cb164e6,172.18.0.2,64.98385858535767,8
0.3281004684020395,0.19837438093166646,0.3303829874779497,9,0.00045961369243358166,1765160301,,False,5fdda_00017,2025-12-08_02-18-21,7.693802118301392,72.67766070365906,148583,11322cb164e6,172.18.0.2,72.67766070365906,9
0.2775946912700183,0.17646010999129788,0.28964047350628036,10,0.00045937894721778487,1765160309,,False,5fdda_00017,2025-12-08_02-18-29,7.622812032699585,80.30047273635864,148583,11322cb164e6,172.18.0.2,80.30047273635864,10
0.24758453810051695,0.16077839423260187,0.26269866049289703,11,0.0004591195868730008,1765160317,,False,5fdda_00017,2025-12-08_02-18-37,7.7083775997161865,88.00885033607483,148583,11322cb164e6,172.18.0.2,88.00885033607483,11
